tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
2198,E2_2,63.53,15.58,2126,0.68,#NAME?,2.1,0,tripinfo_w3.209 fcd_w3.209,72,w3.209,0,190.93,1.12,0,58.86,Car,,1,48
2199,E8_3,50.56,14.87,2143,0.2,#NAME?,2.1,0,tripinfo_w1.200 fcd_w1.200,56,w1.200,0,230.99,1.07,0,39.7,Car,,1,31
2200,E2_2,63.53,15.47,2136,0.51,#NAME?,2.1,0,tripinfo_w3.210 fcd_w3.210,64,w3.210,0,190.93,1.11,0,50.76,Car,,1,39
2201,E10_2,59.5,14.5,2184,0,#NAME?,2.1,0,tripinfo_e1.182 fcd_e1.182,17,e1.182,0,230.72,1.04,0,0.97,Car,,0,0
2202,E2_2,63.53,15.1,2146,0.34,#NAME?,2.1,0,tripinfo_w3.211 fcd_w3.211,56,w3.211,0,190.93,1.09,0,42.58,Car,,1,31
2202,E8_3,50.56,9.98,2154,0.49,#NAME?,2.1,0,tripinfo_w1.201 fcd_w1.201,48,w1.201,0,230.99,0.72,0,24.41,Car,,1,21
2203,E8_3,50.56,14.98,2165,0.77,#NAME?,2.1,0,tripinfo_w1.202 fcd_w1.202,38,w1.202,0,230.99,1.09,0,22.45,Car,,1,11
2204,E8_3,50.56,14.98,2175,0.06,#NAME?,2.1,0,tripinfo_w1.203 fcd_w1.203,29,w1.203,0,230.99,1.16,0,14.59,Car,,1,3
2206,E2_2,63.53,11.39,2156,0.17,#NAME?,2.1,0,tripinfo_w3.212 fcd_w3.212,50,w3.212,0,190.93,0.82,0,32.2,Car,,1,22
2206,E8_3,50.56,13.82,2186,0.34,#NAME?,2.1,0,tripinfo_w1.204 fcd_w1.204,20,w1.204,0,230.99,1,0,2.94,Car,,0,0
2208,E2_2,63.53,13.81,2166,0,#NAME?,2.1,0,tripinfo_w3.213 fcd_w3.213,42,w3.213,0,190.93,0.99,0,26.58,Car,,1,13
2210,E2_2,63.53,12.3,2177,0.83,#NAME?,2.1,0,tripinfo_w3.214 fcd_w3.214,33,w3.214,0,190.93,0.89,0,15.92,Car,,1,4
2212,E2_2,63.53,12.75,2187,0.67,#NAME?,2.1,0,tripinfo_w3.215 fcd_w3.215,25,w3.215,0,190.93,0.92,0,8.25,Car,,0,0
2214,E10_2,59.5,13.57,2196,0,#NAME?,2.1,0,tripinfo_e1.183 fcd_e1.183,18,e1.183,0,230.72,0.98,0,0.89,Car,,0,0
2216,E8_2,50.56,13.34,2197,0.63,#NAME?,2.1,0,tripinfo_w1.205 fcd_w1.205,19,w1.205,0,230.99,0.96,0,1.11,Car,,0,0
2217,E9_2,52.3,13.23,2198,2,#NAME?,2.1,0,tripinfo_e3.61 fcd_e3.61,19,e3.61,0,194.23,0.95,0,3.13,Car,,0,0
2217,E8_2,50.56,14.83,2201,1,#NAME?,2.1,0,tripinfo_s3.44 fcd_s3.44,16,s3.44,0,172.11,1.07,0,3.99,Car,,0,0
2218,E2_2,63.53,12.01,2198,1.5,#NAME?,2.1,0,tripinfo_w3.216 fcd_w3.216,20,w3.216,0,190.93,0.86,0,3.56,Car,,0,0
2225,E10_2,59.5,15.24,2208,0,#NAME?,2.1,0,tripinfo_e1.184 fcd_e1.184,17,e1.184,0,230.72,1.1,0,1.03,Car,,0,0
2227,E2_2,63.53,12.06,2207,0.33,#NAME?,2.1,0,tripinfo_w3.217 fcd_w3.217,20,w3.217,0,190.93,0.87,0,2.75,Car,,0,0
2229,E2_4,63.53,13.04,2101,1,#NAME?,2.1,0,tripinfo_e2.175 fcd_e2.175,128,e2.175,0,186.34,0.94,0,113.2,Car,,1,109
2231,E9_3,52.3,14.52,2101,1.06,#NAME?,2.1,0,tripinfo_w2.133 fcd_w2.133,130,w2.133,0,235.55,1.04,0,112.58,Car,,1,108
2231,E2_4,63.53,14.92,2113,1,#NAME?,2.1,0,tripinfo_e2.176 fcd_e2.176,118,e2.176,0,186.34,1.07,0,104.32,Car,,1,98
2231,E9_4,52.3,13.96,2116,0.27,#NAME?,2.1,0,tripinfo_w2.134 fcd_w2.134,115,w2.134,0,231.23,1,0,97.21,Car,,1,92
2232,E2_4,63.53,14.86,2125,1,#NAME?,2.1,0,tripinfo_e2.177 fcd_e2.177,107,e2.177,0,186.34,1.07,0,93.45,Car,,1,87
2232,E9_3,52.3,16.23,2132,0.49,#NAME?,2.1,0,tripinfo_w2.135 fcd_w2.135,100,w2.135,0,235.55,1.17,0,84.64,Car,,1,78
2232,E9_4,52.3,13.47,2148,0.7,#NAME?,2.1,0,tripinfo_w2.136 fcd_w2.136,84,w2.136,0,231.23,0.97,0,66.31,Car,,1,60
2233,E2_4,63.53,16.17,2137,1,#NAME?,2.1,0,tripinfo_e2.178 fcd_e2.178,96,e2.178,0,186.34,1.16,0,83.74,Car,,1,76
2234,E9_3,52.3,14.05,2164,0.91,#NAME?,2.1,0,tripinfo_w2.137 fcd_w2.137,70,w2.137,0,235.55,1.01,0,52,Car,,1,47
2234,E9_4,52.3,14.68,2179,0.12,#NAME?,2.1,0,tripinfo_w2.138 fcd_w2.138,55,w2.138,0,231.23,1.06,0,37.86,Car,,1,31
2235,E2_4,63.53,13.11,2149,1,#NAME?,2.1,0,tripinfo_e2.179 fcd_e2.179,86,e2.179,0,186.34,0.94,0,70.9,Car,,1,66
2235,E9_3,52.3,14.27,2195,0.33,#NAME?,2.1,0,tripinfo_w2.139 fcd_w2.139,40,w2.139,0,235.55,1.03,0,22.57,Car,,1,17
2235,E9_4,52.3,16.17,2211,0.54,#NAME?,2.1,0,tripinfo_w2.140 fcd_w2.140,24,w2.140,0,231.23,1.16,0,8.63,Car,,1,1
2236,E2_4,63.53,14.75,2161,1,#NAME?,2.1,0,tripinfo_e2.180 fcd_e2.180,75,e2.180,0,186.34,1.06,0,61.77,Car,,1,55
2238,E2_4,63.53,14.23,2173,1,#NAME?,2.1,0,tripinfo_e2.181 fcd_e2.181,65,e2.181,0,186.34,1.02,0,50.83,Car,,1,44
2240,E2_4,63.53,12.76,2185,1,#NAME?,2.1,0,tripinfo_e2.182 fcd_e2.182,55,e2.182,0,186.34,0.92,0,38.96,Car,,1,34
2241,E2_4,63.53,15.18,2197,1,#NAME?,2.1,0,tripinfo_e2.183 fcd_e2.183,44,e2.183,0,186.34,1.09,0,30.81,Car,,1,23
2243,E2_4,63.53,11.91,2209,1,#NAME?,2.1,0,tripinfo_e2.184 fcd_e2.184,34,e2.184,0,186.34,0.86,0,17.5,Car,,1,12
2244,E2_4,63.53,14.66,2221,1,#NAME?,2.1,0,tripinfo_e2.185 fcd_e2.185,23,e2.185,0,186.34,1.06,0,9.72,Car,,1,2
2247,E9_3,52.3,12.87,2227,0.75,#NAME?,2.1,0,tripinfo_w2.141 fcd_w2.141,20,w2.141,0,235.55,0.93,0,0.97,Car,,0,0
2248,E2_4,63.53,14.96,2233,1,#NAME?,2.1,0,tripinfo_e2.186 fcd_e2.186,15,e2.186,0,186.34,1.08,0,1.4,Car,,0,0
2252,E9_2,52.3,14.54,2234,2,#NAME?,2.1,0,tripinfo_e3.62 fcd_e3.62,18,e3.62,0,194.23,1.05,0,3.69,Car,,0,0
2258,E2_2,63.53,14.97,2141,0.76,#NAME?,2.1,0,tripinfo_n1.239 fcd_n1.239,117,n1.239,0,198.73,1.08,0,102.82,Car,,1,98
2258,E2_3,63.53,13.24,2168,0.89,#NAME?,2.1,0,tripinfo_n1.242 fcd_n1.242,90,n1.242,0,198.73,0.95,0,74.89,Car,,1,68
2259,E9_2,52.3,16.69,2140,0,#NAME?,2.1,0,tripinfo_s1.428 fcd_s1.428,119,s1.428,0,198.26,1.2,0,106.13,Car,,1,101
2259,E9_3,52.3,14.69,2145,0,#NAME?,2.1,0,tripinfo_s1.429 fcd_s1.429,114,s1.429,0,198.26,1.06,0,100.36,Car,,1,95
2259,E2_2,63.53,15.03,2177,0.94,#NAME?,2.1,0,tripinfo_n1.243 fcd_n1.243,82,n1.243,0,198.73,1.08,0,68.18,Car,,1,61
2260,E9_2,52.3,16.06,2150,0,#NAME?,2.1,0,tripinfo_s1.430 fcd_s1.430,110,s1.430,0,198.26,1.16,0,97.19,Car,,1,91
2260,E2_3,63.53,15.56,2186,0.98,#NAME?,2.1,0,tripinfo_n1.244 fcd_n1.244,74,n1.244,0,198.73,1.12,0,60.28,Car,,1,51
2261,E9_3,52.3,13.52,2155,0,#NAME?,2.1,0,tripinfo_s1.431 fcd_s1.431,106,s1.431,0,198.26,0.97,0,91.2,Car,,1,86
2261,E2_2,63.53,12.93,2194,0.03,#NAME?,2.1,0,tripinfo_n1.245 fcd_n1.245,67,n1.245,0,198.73,0.93,0,51.39,Car,,1,45
2261,E2_3,63.53,14.09,2203,0.07,#NAME?,2.1,0,tripinfo_n1.246 fcd_n1.246,58,n1.246,0,198.73,1.01,0,43.38,Car,,1,36
2263,E2_2,63.53,13.52,2212,0.12,#NAME?,2.1,0,tripinfo_n1.247 fcd_n1.247,51,n1.247,0,198.73,0.97,0,35.36,Car,,1,29
2263,E2_3,63.53,13.06,2221,0.16,#NAME?,2.1,0,tripinfo_n1.248 fcd_n1.248,42,n1.248,0,198.73,0.94,0,25.81,Car,,1,19
2264,E9_2,52.3,12.04,2160,0,#NAME?,2.1,0,tripinfo_s1.432 fcd_s1.432,104,s1.432,0,198.26,0.87,0,86.86,Car,,1,82
2264,E9_3,52.3,12.09,2165,0,#NAME?,2.1,0,tripinfo_s1.433 fcd_s1.433,99,s1.433,0,198.26,0.87,0,81.89,Car,,1,77
2264,E2_2,63.53,16.21,2230,0.21,#NAME?,2.1,0,tripinfo_n1.249 fcd_n1.249,34,n1.249,0,198.73,1.17,0,21.07,Car,,1,12
2264,E2_3,63.53,15.27,2239,0.25,#NAME?,2.1,0,tripinfo_n1.250 fcd_n1.250,25,n1.250,0,198.73,1.1,0,11.31,Car,,1,2
2265,E9_2,52.3,14.28,2170,0,#NAME?,2.1,0,tripinfo_s1.434 fcd_s1.434,95,s1.434,0,198.26,1.03,0,80.71,Car,,1,74
2265,E9_3,52.3,14.77,2175,0,#NAME?,2.1,0,tripinfo_s1.435 fcd_s1.435,90,s1.435,0,198.26,1.06,0,76.12,Car,,1,68
2266,E9_3,52.3,15.3,2185,0,#NAME?,2.1,0,tripinfo_s1.437 fcd_s1.437,81,s1.437,0,198.26,1.1,0,67.86,Car,,1,60
2266,E2_2,63.53,12.84,2248,0.3,#NAME?,2.1,0,tripinfo_n1.251 fcd_n1.251,18,n1.251,0,198.73,0.92,0,2.35,Car,,0,0
2267,E9_2,52.3,12.23,2180,0,#NAME?,2.1,0,tripinfo_s1.436 fcd_s1.436,87,s1.436,0,198.26,0.88,0,69.85,Car,,1,65
2268,E2_2,63.53,12.69,2159,0.85,#NAME?,2.1,0,tripinfo_n1.241 fcd_n1.241,109,n1.241,0,198.73,0.91,0,92.82,Car,,2,87
2268,E9_2,52.3,14.28,2190,0,#NAME?,2.1,0,tripinfo_s1.438 fcd_s1.438,78,s1.438,0,198.26,1.03,0,63.48,Car,,1,57
2268,E9_3,52.3,11.78,2195,0,#NAME?,2.1,0,tripinfo_s1.439 fcd_s1.439,73,s1.439,0,198.26,0.85,0,55.87,Car,,1,51
2269,E9_2,52.3,14.41,2200,0,#NAME?,2.1,0,tripinfo_s1.440 fcd_s1.440,69,s1.440,0,198.26,1.04,0,54.91,Car,,1,48
2269,E8_2,50.56,12.64,2251,1,#NAME?,2.1,0,tripinfo_s3.45 fcd_s3.45,18,s3.45,0,172.11,0.91,0,3.01,Car,,0,0
2271,E9_3,52.3,10.83,2205,0,#NAME?,2.1,0,tripinfo_s1.441 fcd_s1.441,66,s1.441,0,198.26,0.78,0,46.84,Car,,1,43
2271,E9_2,52.3,12.02,2210,0,#NAME?,2.1,0,tripinfo_s1.442 fcd_s1.442,61,s1.442,0,198.26,0.87,0,43.73,Car,,1,39
2272,E9_3,52.3,12.71,2215,0,#NAME?,2.1,0,tripinfo_s1.443 fcd_s1.443,57,s1.443,0,198.26,0.92,0,40.89,Car,,1,34
2272,E9_2,52.3,14.26,2220,0,#NAME?,2.1,0,tripinfo_s1.444 fcd_s1.444,52,s1.444,0,198.26,1.03,0,37.6,Car,,1,31
2273,E9_3,52.3,15.83,2225,0,#NAME?,2.1,0,tripinfo_s1.445 fcd_s1.445,48,s1.445,0,198.26,1.14,0,35.16,Car,,1,25
2273,E9_2,52.3,16,2255,0,#NAME?,2.1,0,tripinfo_s1.451 fcd_s1.451,18,s1.451,0,198.26,1.15,0,5.29,Car,,0,0
2274,E2_2,63.53,12.79,2257,0.34,#NAME?,2.1,0,tripinfo_n1.252 fcd_n1.252,17,n1.252,0,198.73,0.92,0,0.83,Car,,0,0
2275,E2_2,63.53,13.71,2150,0.8,#NAME?,2.1,0,tripinfo_n1.240 fcd_n1.240,125,n1.240,0,198.73,0.99,0,110.3,Car,,2,103
2275,E9_2,52.3,13.32,2230,0,#NAME?,2.1,0,tripinfo_s1.446 fcd_s1.446,45,s1.446,0,198.26,0.96,0,29.25,Car,,1,22
2275,E9_3,52.3,14.42,2235,0,#NAME?,2.1,0,tripinfo_s1.447 fcd_s1.447,40,s1.447,0,198.26,1.04,0,25.3,Car,,1,17
2276,E9_2,52.3,12.72,2240,0,#NAME?,2.1,0,tripinfo_s1.448 fcd_s1.448,36,s1.448,0,198.26,0.92,0,19.96,Car,,1,14
2276,E9_3,52.3,12.25,2245,0,#NAME?,2.1,0,tripinfo_s1.449 fcd_s1.449,31,s1.449,0,198.26,0.88,0,14.42,Car,,1,8
2277,E9_3,52.3,15.53,2250,0,#NAME?,2.1,0,tripinfo_s1.450 fcd_s1.450,27,s1.450,0,198.26,1.12,0,14,Car,,1,5
2278,E10_2,59.5,13.91,2164,1.29,#NAME?,2.1,0,tripinfo_n3.155 fcd_n3.155,114,n3.155,0,217.66,1,0,97.77,Car,,3,90
2278,E9_2,52.3,13.15,2260,0,#NAME?,2.1,0,tripinfo_s1.452 fcd_s1.452,18,s1.452,0,198.26,0.95,0,2.32,Car,,0,0
2280,E10_2,59.5,14,2178,1.33,#NAME?,2.1,0,tripinfo_n3.156 fcd_n3.156,102,n3.156,0,217.66,1.01,0,85.84,Car,,3,76
2282,E2_2,63.53,13.97,2266,0.39,#NAME?,2.1,0,tripinfo_n1.253 fcd_n1.253,16,n1.253,0,198.73,1.01,0,0.93,Car,,0,0
2283,E10_2,59.5,12.9,2191,0.38,#NAME?,2.1,0,tripinfo_n3.157 fcd_n3.157,92,n3.157,0,217.66,0.93,0,74.26,Car,,3,65
2283,E9_2,52.3,11.94,2265,0,#NAME?,2.1,0,tripinfo_s1.453 fcd_s1.453,18,s1.453,0,198.26,0.86,0,0.74,Car,,0,0
2285,E10_2,59.5,13.74,2205,0.43,#NAME?,2.1,0,tripinfo_n3.158 fcd_n3.158,80,n3.158,0,217.66,0.99,0,63.02,Car,,3,52
2286,E10_2,59.5,14.99,2220,1.47,#NAME?,2.1,0,tripinfo_n3.159 fcd_n3.159,66,n3.159,0,217.66,1.08,0,50.8,Car,,3,39
2286,E9_2,52.3,13.34,2270,0,#NAME?,2.1,0,tripinfo_s1.454 fcd_s1.454,16,s1.454,0,198.26,0.96,0,0.88,Car,,0,0
2288,E9_2,52.3,14.54,2270,2,#NAME?,2.1,0,tripinfo_e3.63 fcd_e3.63,18,e3.63,0,194.23,1.05,0,3.7,Car,,0,0
2290,E10_2,59.5,12.77,2233,0.52,#NAME?,2.1,0,tripinfo_n3.160 fcd_n3.160,57,n3.160,0,217.66,0.92,0,38.2,Car,,3,27
2291,E10_2,59.5,13.79,2247,0.57,#NAME?,2.1,0,tripinfo_n3.161 fcd_n3.161,44,n3.161,0,217.66,0.99,0,26.96,Car,,3,15
2291,E2_2,63.53,13.31,2275,0.43,#NAME?,2.1,0,tripinfo_n1.254 fcd_n1.254,16,n1.254,0,198.73,0.96,0,0.87,Car,,0,0
2291,E9_2,52.3,13.66,2275,0,#NAME?,2.1,0,tripinfo_s1.455 fcd_s1.455,16,s1.455,0,198.26,0.98,0,1.05,Car,,0,0
2294,E10_2,59.5,12.81,2261,0.61,#NAME?,2.1,0,tripinfo_n3.162 fcd_n3.162,33,n3.162,0,217.66,0.92,0,14.23,Car,,1,4
2294,E9_2,52.3,16.05,2280,0,#NAME?,2.1,0,tripinfo_s1.456 fcd_s1.456,14,s1.456,0,198.26,1.16,0,1.13,Car,,0,0
2296,E10_2,59.5,15.62,2276,1.66,#NAME?,2.1,0,tripinfo_n3.163 fcd_n3.163,20,n3.163,0,217.66,1.12,0,4.72,Car,,0,0
2300,E2_2,63.53,13.78,2284,0.48,#NAME?,2.1,0,tripinfo_n1.255 fcd_n1.255,16,n1.255,0,198.73,0.99,0,0.91,Car,,0,0
2302,E9_2,52.3,12.68,2285,0,#NAME?,2.1,0,tripinfo_s1.457 fcd_s1.457,17,s1.457,0,198.26,0.91,0,0.82,Car,,0,0
2304,E8_3,50.56,15.28,2174,0.37,#NAME?,2.1,0,tripinfo_n2.192 fcd_n2.192,130,n2.192,0,210.23,1.1,0,114.93,Car,,1,110
2305,E10_3,59.5,14.62,2177,0.48,#NAME?,2.1,0,tripinfo_s2.185 fcd_s2.185,128,s2.185,0,206.78,1.05,0,113.27,Car,,1,108
2306,E8_3,50.56,14,2185,0.05,#NAME?,2.1,0,tripinfo_n2.193 fcd_n2.193,121,n2.193,0,210.23,1.01,0,104.67,Car,,1,99
2307,E8_3,50.56,13.57,2197,0.73,#NAME?,2.1,0,tripinfo_n2.194 fcd_n2.194,110,n2.194,0,210.23,0.98,0,93.77,Car,,1,89
2307,E10_2,59.5,16.73,2289,0.71,#NAME?,2.1,0,tripinfo_n3.164 fcd_n3.164,18,n3.164,0,217.66,1.2,0,4.08,Car,,0,0
2308,E8_3,50.56,18,2208,0.41,#NAME?,2.1,0,tripinfo_n2.195 fcd_n2.195,100,n2.195,0,210.23,1.3,0,87.77,Car,,1,79
2309,E10_3,59.5,11.8,2189,0.71,#NAME?,2.1,0,tripinfo_s2.186 fcd_s2.186,120,s2.186,0,206.78,0.85,0,101.4,Car,,1,96
2310,E10_3,59.5,12.04,2202,1.95,#NAME?,2.1,0,tripinfo_s2.187 fcd_s2.187,108,s2.187,0,206.78,0.87,0,90.13,Car,,1,85
2310,E8_3,50.56,14.21,2219,0.08,#NAME?,2.1,0,tripinfo_n2.196 fcd_n2.196,91,n2.196,0,210.23,1.02,0,75.25,Car,,1,69
2311,E8_3,50.56,14.55,2231,0.76,#NAME?,2.1,0,tripinfo_n2.197 fcd_n2.197,80,n2.197,0,210.23,1.05,0,64.78,Car,,1,58
2312,E10_3,59.5,11.76,2212,0.18,#NAME?,2.1,0,tripinfo_s2.188 fcd_s2.188,100,s2.188,0,206.78,0.85,0,81.34,Car,,1,76
2313,E10_3,59.5,16.19,2224,0.42,#NAME?,2.1,0,tripinfo_s2.189 fcd_s2.189,89,s2.189,0,206.78,1.17,0,75.45,Car,,1,65
2314,E8_3,50.56,12.17,2242,0.44,#NAME?,2.1,0,tripinfo_n2.198 fcd_n2.198,72,n2.198,0,210.23,0.88,0,53.67,Car,,1,49
2315,E10_3,59.5,14.48,2236,0.65,#NAME?,2.1,0,tripinfo_s2.190 fcd_s2.190,79,s2.190,0,206.78,1.04,0,63.12,Car,,1,54
2315,E8_3,50.56,13.34,2253,0.12,#NAME?,2.1,0,tripinfo_n2.199 fcd_n2.199,62,n2.199,0,210.23,0.96,0,45.53,Car,,1,39
2316,E10_3,59.5,13.33,2248,0.89,#NAME?,2.1,0,tripinfo_s2.191 fcd_s2.191,68,s2.191,0,206.78,0.96,0,51.45,Car,,1,43
2317,E8_3,50.56,13.64,2265,0.8,#NAME?,2.1,0,tripinfo_n2.200 fcd_n2.200,52,n2.200,0,210.23,0.98,0,35.24,Car,,1,29
2317,E10_3,59.5,13.98,2296,1.83,#NAME?,2.1,0,tripinfo_s2.195 fcd_s2.195,21,s2.195,0,206.78,1.01,0,5.49,Car,,0,0
2318,E8_3,50.56,13.71,2277,1.48,#NAME?,2.1,0,tripinfo_n2.201 fcd_n2.201,41,n2.201,0,210.23,0.99,0,24.65,Car,,1,18
2319,E10_3,59.5,12.09,2259,0.12,#NAME?,2.1,0,tripinfo_s2.192 fcd_s2.192,60,s2.192,0,206.78,0.87,0,41.57,Car,,1,34
2319,E8_3,50.56,15.05,2299,0.84,#NAME?,2.1,0,tripinfo_n2.203 fcd_n2.203,20,n2.203,0,210.23,1.08,0,5.28,Car,,0,0
2319,E8_2,50.56,13.26,2301,1,#NAME?,2.1,0,tripinfo_s3.46 fcd_s3.46,18,s3.46,0,172.11,0.95,0,3.27,Car,,0,0
2320,E10_3,59.5,14.12,2271,0.36,#NAME?,2.1,0,tripinfo_s2.193 fcd_s2.193,49,s2.193,0,206.78,1.02,0,33.53,Car,,1,24
2321,E10_3,59.5,15.28,2283,0.59,#NAME?,2.1,0,tripinfo_s2.194 fcd_s2.194,38,s2.194,0,206.78,1.1,0,23.78,Car,,1,14
2321,E8_3,50.56,13.88,2287,0.16,#NAME?,2.1,0,tripinfo_n2.202 fcd_n2.202,34,n2.202,0,210.23,1,0,17.48,Car,,1,10
2323,E10_3,59.5,16.14,2306,0.06,#NAME?,2.1,0,tripinfo_s2.196 fcd_s2.196,17,s2.196,0,206.78,1.16,0,3.25,Car,,0,0
2325,E8_3,50.56,16.81,2310,0.52,#NAME?,2.1,0,tripinfo_n2.204 fcd_n2.204,15,n2.204,0,210.23,1.21,0,1.63,Car,,0,0
2326,E9_2,52.3,12.66,2306,2,#NAME?,2.1,0,tripinfo_e3.64 fcd_e3.64,20,e3.64,0,194.23,0.91,0,2.86,Car,,0,0
2337,E8_2,50.56,14.35,2208,0.92,#NAME?,2.1,0,tripinfo_w1.206 fcd_w1.206,129,w1.206,0,230.99,1.03,0,112.51,Car,,1,106
2337,E2_2,63.53,13.4,2217,0.16,#NAME?,2.1,0,tripinfo_w3.218 fcd_w3.218,120,w3.218,0,190.93,0.96,0,104.61,Car,,1,99
2337,E8_3,50.56,14.32,2218,0.2,#NAME?,2.1,0,tripinfo_w1.207 fcd_w1.207,119,w1.207,0,230.99,1.03,0,102.5,Car,,1,96
2337,E10_3,59.5,13.17,2318,0.3,#NAME?,2.1,0,tripinfo_s2.197 fcd_s2.197,19,s2.197,0,206.78,0.95,0,1.97,Car,,0,0
2338,E10_2,59.5,14.7,2220,0,#NAME?,2.1,0,tripinfo_e1.185 fcd_e1.185,118,e1.185,0,230.72,1.06,0,102.15,Car,,1,98
2338,E2_2,63.53,14.92,2228,0.99,#NAME?,2.1,0,tripinfo_w3.219 fcd_w3.219,110,w3.219,0,190.93,1.07,0,96.62,Car,,1,90
2340,E8_3,50.56,11.7,2229,0.49,#NAME?,2.1,0,tripinfo_w1.208 fcd_w1.208,111,w1.208,0,230.99,0.84,0,90.97,Car,,1,85
2340,E2_2,63.53,14.58,2238,0.82,#NAME?,2.1,0,tripinfo_w3.220 fcd_w3.220,102,w3.220,0,190.93,1.05,0,88.31,Car,,1,81
2340,E10_2,59.5,14.64,2244,0,#NAME?,2.1,0,tripinfo_e1.187 fcd_e1.187,96,e1.187,0,230.72,1.05,0,79.43,Car,,1,74
2341,E8_3,50.56,14.54,2240,0.77,#NAME?,2.1,0,tripinfo_w1.209 fcd_w1.209,101,w1.209,0,230.99,1.05,0,85,Car,,1,77
2342,E10_3,59.5,10.43,2232,0,#NAME?,2.1,0,tripinfo_e1.186 fcd_e1.186,110,e1.186,0,230.72,0.75,0,87.35,Car,,1,84
2343,E8_3,50.56,14.13,2250,0.06,#NAME?,2.1,0,tripinfo_w1.210 fcd_w1.210,93,w1.210,0,230.99,1.02,0,75.89,Car,,1,68
2343,E10_3,59.5,12.56,2256,0,#NAME?,2.1,0,tripinfo_e1.188 fcd_e1.188,87,e1.188,0,230.72,0.9,0,68.38,Car,,1,61
2343,E10_2,59.5,12.08,2268,0,#NAME?,2.1,0,tripinfo_e1.189 fcd_e1.189,75,e1.189,0,230.72,0.87,0,55.41,Car,,1,51
2344,E2_2,63.53,12.15,2248,0.65,#NAME?,2.1,0,tripinfo_w3.221 fcd_w3.221,96,w3.221,0,190.93,0.87,0,78.79,Car,,1,72
2344,E8_3,50.56,15.31,2261,0.35,#NAME?,2.1,0,tripinfo_w1.211 fcd_w1.211,83,w1.211,0,230.99,1.1,0,67.43,Car,,1,58
2344,E10_3,59.5,15.08,2280,0,#NAME?,2.1,0,tripinfo_e1.190 fcd_e1.190,64,e1.190,0,230.72,1.09,0,48.62,Car,,1,39
2345,E2_2,63.53,14.33,2259,1.48,#NAME?,2.1,0,tripinfo_w3.222 fcd_w3.222,86,w3.222,0,190.93,1.03,0,71.71,Car,,1,63
2345,E8_3,50.56,13.45,2272,0.63,#NAME?,2.1,0,tripinfo_w1.212 fcd_w1.212,73,w1.212,0,230.99,0.97,0,55.79,Car,,1,49
2345,E10_2,59.5,11.23,2292,0,#NAME?,2.1,0,tripinfo_e1.191 fcd_e1.191,53,e1.191,0,230.72,0.81,0,32.24,Car,,1,28
2346,E10_3,59.5,12.05,2304,0,#NAME?,2.1,0,tripinfo_e1.192 fcd_e1.192,42,e1.192,0,230.72,0.87,0,22.38,Car,,1,16
2346,E10_2,59.5,14.31,2316,0,#NAME?,2.1,0,tripinfo_e1.193 fcd_e1.193,30,e1.193,0,230.72,1.03,0,13.81,Car,,1,6
2347,E2_2,63.53,13.48,2268,0.31,#NAME?,2.1,0,tripinfo_w3.223 fcd_w3.223,79,w3.223,0,190.93,0.97,0,63.78,Car,,1,55
2347,E8_3,50.56,13.85,2283,0.92,#NAME?,2.1,0,tripinfo_w1.213 fcd_w1.213,64,w1.213,0,230.99,1,0,46.58,Car,,1,39
2348,E8_3,50.56,15.29,2293,0.2,#NAME?,2.1,0,tripinfo_w1.214 fcd_w1.214,55,w1.214,0,230.99,1.1,0,39.43,Car,,1,31
2348,E10_2,59.5,15.29,2328,0,#NAME?,2.1,0,tripinfo_e1.194 fcd_e1.194,20,e1.194,0,230.72,1.1,0,4.21,Car,,0,0
2350,E2_2,63.53,12.25,2278,0.14,#NAME?,2.1,0,tripinfo_w3.224 fcd_w3.224,72,w3.224,0,190.93,0.88,0,54.88,Car,,1,46
2350,E8_3,50.56,12.68,2304,0.49,#NAME?,2.1,0,tripinfo_w1.215 fcd_w1.215,46,w1.215,0,230.99,0.91,0,26.94,Car,,1,21
2351,E2_2,63.53,14.76,2289,0.98,#NAME?,2.1,0,tripinfo_w3.225 fcd_w3.225,62,w3.225,0,190.93,1.06,0,48.04,Car,,1,37
2351,E8_3,50.56,14.65,2315,0.78,#NAME?,2.1,0,tripinfo_w1.216 fcd_w1.216,36,w1.216,0,230.99,1.05,0,19.67,Car,,1,11
2352,E8_3,50.56,13.23,2325,0.06,#NAME?,2.1,0,tripinfo_w1.217 fcd_w1.217,27,w1.217,0,230.99,0.95,0,9.36,Car,,1,3
2353,E2_2,63.53,15.7,2299,0.81,#NAME?,2.1,0,tripinfo_w3.226 fcd_w3.226,54,w3.226,0,190.93,1.13,0,40.51,Car,,1,28
2354,E2_2,63.53,16.19,2309,0.64,#NAME?,2.1,0,tripinfo_w3.227 fcd_w3.227,45,w3.227,0,190.93,1.17,0,32.38,Car,,1,19
